Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,merch_zipcode
558820,2019-08-26 05:47:45,676308307625,"fraud_Schaefer, Maggio and Daugherty",gas_transport,75.89,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,ecadc27ed2fbf1cd7a4b8fd0b94fbfa3,1345960065,39.652366,-120.614623,0,96125.0
115565,2019-03-06 14:57:20,377895991033232,"fraud_Lang, Towne and Schuppe",kids_pets,62.86,Kimberly,Myers,F,6881 King Isle Suite 228,Higganum,CT,6441,41.4682,-72.5751,5438,"Librarian, academic",1964-11-17,ade3fd74d6bf4ac30cf174f42646c0a7,1331045840,41.576077000000005,-72.48664000000001,0,6424.0
1258929,2020-06-08 00:58:22,4428780983793657331,fraud_Medhurst PLC,shopping_net,7.79,Richard,Waters,M,7683 Natasha Way Apt. 945,Waukesha,WI,53186,42.9993,-88.2196,95015,"Therapist, occupational",1946-01-02,32b78b203c33704263a139bde1256bb3,1370653102,42.908398,-87.97195,0,53129.0
916530,2019-12-30 03:04:49,676195318214,"fraud_Adams, Kovacek and Kuhlman",grocery_net,47.9,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,e73f77da136064c16b83051613b22fbc,1356836689,29.043406,-96.277555,0,
1004442,2020-02-16 17:20:18,180040027502291,fraud_Padberg-Sauer,home,70.4,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,3368db400270bc9791d911ef796575b8,1361035218,40.970883,-73.51469399999999,0,6870.0
1098593,2020-04-01 15:42:53,30234966027947,"fraud_Schumm, McLaughlin and Carter",food_dining,1.69,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,ab203f77b26d7e5efe812873a15758f8,1364830973,44.664443,-87.82194399999999,0,54229.0
911965,2019-12-29 11:40:19,675990301623,fraud_Huels-Hahn,gas_transport,72.71,Amanda,Spencer,F,6682 Green Forks,Ogdensburg,NJ,7439,41.0767,-74.5982,2456,Senior tax professional/tax inspector,1994-03-13,5d2ecf94cbdecf72227a6d03277325e8,1356781219,40.796288,-74.60554499999999,0,7945.0
553948,2019-08-24 23:07:08,213124978348176,fraud_Pollich LLC,home,1.59,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,0e39cc7647f9f738e58421f09481efa0,1345849628,42.055942,-77.199714,0,14801.0
324427,2019-06-03 20:36:21,4266200684857219,"fraud_Champlin, Rolfson and Connelly",travel,5.06,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,ac60aded4cbc25a9445e2cd63e01ff06,1338755781,40.217813,-97.254688,0,68303.0
849379,2019-12-15 12:12:17,2254799658404120,"fraud_Altenwerth, Cartwright and Koss",shopping_net,3.93,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,2c78bb6a2642fc31efb7e6cc88b0ca2a,1355573537,30.763266,-83.936915,0,31792.0
1125139,2020-04-13 14:31:05,30175986190993,fraud_Nolan-Williamson,kids_pets,180.5,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,1f6cdb4703ec319f2a0f4b2dd8fddf46,1365863465,47.154698,-96.801441,0,56574.0
1023353,2020-02-27 23:11:51,4839615922685395,fraud_Friesen-Ortiz,personal_care,12.18,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,8181665f622c7ba4b5c8dbc804de134a,1362006711,39.06125,-87.372093,0,47882.0
301877,2019-05-27 02:09:15,180031190491743,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,46.58,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,4a9509e4858549675ed2ef5ec10b1b73,1338084555,30.702427,-87.85844,0,36527.0
654701,2019-10-06 03:48:04,30199621383748,fraud_Rutherford-Mertz,grocery_pos,205.46,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,ed80015e45bc0f4530971d27cad22591,1349495284,34.367156,-97.1941,0,73458.0
288437,2019-05-21 21:24:01,3596217206093829,"fraud_Wiza, Schaden and Stark",misc_pos,8.5,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,f119e2f37ca1ad8812aad00a402fa872,1337635441,40.758178,-92.44254,0,52537.0
1229981,2020-05-28 15:43:40,4412720572684931,fraud_Johns Inc,entertainment,163.96,Richard,Marshall,M,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,2f7e37e3dce8b65d64cd1f7093aff375,1369755820,38.412774,-76.069959,0,21626.0
540174,2019-08-19 13:30:30,4512828414983801773,fraud_Kulas Group,health_fitness,181.5,Monica,Cohen,F,864 Reynolds Plains,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,936aa14516ae2eb9a1cc76b7ec10a21f,1345383030,39.96069,-79.91657099999999,0,15433.0
4366,2019-01-03 17:49:25,342952484382519,fraud_Zboncak Ltd,food_dining,11.73,Kayla,Jones,F,6033 Young Track Suite 804,East Canaan,CT,6024,42.0158,-73.2913,647,Comptroller,1987-09-26,6c8e20b5b5f2b71e6889ada0eae13344,1325612965,41.714154,-72.787345,0,6053.0
247852,2019-05-04 13:17:23,4839615922685395,fraud_Gottlieb-Hansen,personal_care,17.39,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,87537723a8147435d722cacaae94e90d,1336137443,39.631614,-86.507142,0,46118.0
1114621,2020-04-08 13:59:34,577588686219,fraud_Fadel Inc,health_fitness,94.06,James,Strickland,M,25454 Leonard Lake,Spring Church,PA,15686,40.6153,-79.4545,972,Public relations account executive,1997-10-23,138f3fe81cbc186c8de19e1f56ce6fa1,1365429574,40.513123,-78.885562,0,15961.0
1014550,2020-02-22 20:59:53,38588538868506,fraud_Hermann and Sons,shopping_pos,3.91,Jacqueline,Curry,F,3047 Jeff Place,Marathon,TX,79842,30.1886,-103.2214,498,Lexicographer,1990-11-23,799686dbb1b45cd3209f1d865f3e52f9,1361566793,31.058385,-102.583656,0,
567683,2019-08-29 20:35:49,6011693194885790,fraud_Langworth LLC,personal_care,10.53,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,0256747094deec74d299360f23c5e708,1346272549,45.351212,-93.439795,0,55070.0
792987,2019-12-02 13:36:29,343668971234893,fraud_Thiel Ltd,travel,2.75,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,f67a1f058ea8b3a45ac929e9d0a7fe2b,1354455389,33.365097,-81.72931,0,29809.0
1193435,2020-05-13 08:34:52,30428204673351,"fraud_Heller, Gutmann and Zieme",grocery_pos,97.08,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,2744b4efee5aa382628a9c2f20a27260,1368434092,40.848002,-76.403765,0,17888.0
801371,2019-12-04 17:05:55,6011860238257910,"fraud_Douglas, DuBuque and McKenzie",travel,8.9,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,3941ca76a1199b4cc5095497a1045303,1354640755,36.64354,-98.990704,0,73860.0
919177,2019-12-30 14:45:11,2266735643685262,fraud_Rempel Inc,shopping_net,393.83,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,077c4c232fc19152b3cb56d59274f4a8,1356878711,34.726014,-86.127016,0,35768.0
1247695,2020-06-03 12:59:02,30197398657930,"fraud_Cormier, Stracke and Thiel",entertainment,64.62,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,7920862953543e0bb82b885fb33acb4a,1370264342,35.496499,-79.070565,0,27505.0
991578,2020-02-09 07:52:37,4710826438164847414,fraud_Torphy-Goyette,shopping_pos,8.76,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,12746ab84a3388970194885cc0841968,1360396357,47.952033,-108.218251,0,
59918,2019-02-05 00:15:29,4149238353975790,fraud_Kilback LLC,grocery_pos,92.77,Tanner,Carroll,M,494 Burke Ports,Cokeburg,PA,15324,40.1008,-80.0652,632,Dealer,1989-04-08,078fb901006eb8a71ec50e6f7180ee4e,1328400929,39.174716,-79.85969399999999,0,26405.0
1266136,2020-06-09 20:49:11,180048185037117,fraud_Larkin Ltd,kids_pets,29.51,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,85d7bb5032ed57436961d9cb731040da,1370810951,41.509335,-73.664671,0,12531.0
446160,2019-07-17 15:00:24,4428154703770710,fraud_Thiel-Thiel,entertainment,9.96,Brittany,Guerra,F,79209 Gary Dale,Colton,WA,99113,46.5901,-117.1692,761,Chief Marketing Officer,1943-06-30,51d79577c835f2ce7ea4ae51f27fe024,1342537224,45.673537,-116.932727,0,
163954,2019-03-28 03:33:10,4229733778084049,fraud_Huel-Langworth,misc_net,4.58,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,88b2ad4ba53728d7c10fbb08e0951a23,1332905590,37.369899,-86.416317,0,42721.0
368672,2019-06-20 02:08:17,213102873001603,fraud_Friesen-Stamm,gas_transport,66.05,Joanne,Padilla,F,477 Alejandro Knolls Suite 828,Gardiner,OR,97441,43.7857,-124.1437,260,"Engineer, maintenance",1956-09-01,0a502fb86611c45a3659ab45e9cfdfed,1340158097,43.850717,-123.944937,0,97467.0
167191,2019-03-29 21:13:37,676281772837,fraud_Abbott-Steuber,personal_care,81.26,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,8b2770393d5839138209bee36d8b646d,1333055617,30.614392,-84.248468,0,32312.0
634393,2019-09-27 09:21:00,2222001896600109,fraud_Corwin-Collins,gas_transport,52.78,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,d1842e0abca23a4dcc4eecf8780a7728,1348737660,38.594382,-89.808844,0,62254.0
282722,2019-05-19 15:56:59,4613314721966,fraud_Brown Inc,kids_pets,56.41,Jason,Murphy,M,542 Steve Curve Suite 011,Collettsville,NC,28611,35.9946,-81.7266,885,Soil scientist,1988-09-15,d353aeaeb8103856fd72b6c37e23e33f,1337443019,36.098857,-80.800791,0,27020.0
1250533,2020-06-04 21:08:09,3533800906065217,fraud_Kuphal-Toy,food_dining,36.18,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,83adef7b36a42f26acc2dbfe254876be,1370380089,40.90572,-99.718267,0,68834.0
519831,2019-08-12 10:17:03,36721445180895,fraud_Friesen-Stamm,gas_transport,53.56,Cesar,Smith,M,901 Ariel Points,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,9236dc9e2e1d592cb2f96e4c1126fe42,1344766623,42.690331,-73.63420500000001,0,12198.0
715115,2019-11-01 22:39:36,4383521454815,fraud_Buckridge PLC,misc_pos,27.98,John,Robertson,M,209 Austin Stream Apt. 231,Indianapolis,IN,46290,39.9347,-86.1633,910148,Academic librarian,1987-09-22,75c436183c833122ada58c3e78b170df,1351809576,39.456361,-86.107038,0,46181.0
915019,2019-12-29 21:22:25,4874017206859125,fraud_Roob-Okuneva,health_fitness,23.79,Lauren,Williams,F,065 Jones Stravenue,Lake Oswego,OR,97034,45.4093,-122.6847,42817,Planning and development surveyor,1982-05-28,08c276c5fe6fa184e637ad963509c244,1356816145,45.460078,-122.35588,0,97080.0
791880,2019-12-02 09:12:55,6011934240159560,"fraud_Swaniawski, Bahringer and Ledner",grocery_net,51.98,Joshua,Cohen,M,426 Mark Ports,Brooklin,ME,4616,44.2541,-68.5565,824,"Loss adjuster, chartered",1974-11-02,4e2d4cd93c26f4f5b95c617f02cdce53,1354439575,44.46402,-67.598741,0,4649.0
1228290,2020-05-27 19:02:32,4292902571056973207,fraud_Powlowski-Weimann,food_dining,12.35,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,fbdde71ee7329edbc6203571a068d6e8,1369681352,45.559124,-113.363264,0,59761.0
1092202,2020-03-30 07:24:02,6011693194885790,"fraud_Jenkins, Hauck and Friesen",gas_transport,69.87,Victoria,Fleming,F,2807 Parker Station Suite 080,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,36c64b8d228035bee555d724f58ac47f,1364628242,44.804371,-92.622947,0,54022.0
379254,2019-06-23 18:14:53,376262134119629,fraud_Tromp Group,travel,1.43,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,dd0a99790faa6c011e86b7dbbd4492a5,1340475293,28.188749,-82.47599699999999,0,33558.0
855778,2019-12-16 12:16:23,3586955669388457,fraud_Auer LLC,personal_care,83.96,Benjamin,Rogers,M,24191 Elizabeth Mill,Bolivar,PA,15923,40.3673,-79.1605,1770,"Administrator, local government",1994-12-08,4b2066c8b199c1d17674ae15940b2bf7,1355660183,39.860945,-78.420419,0,15535.0
1125947,2020-04-13 19:20:18,4334230547694630,fraud_Wilkinson LLC,personal_care,53.71,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,4a32430e6225d0e92a4e28e6117995ef,1365880818,43.655536,-110.473285,0,83011.0
1252608,2020-06-05 18:52:39,2242542703101233,fraud_Christiansen-Gusikowski,misc_pos,172.75,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,554a298de5440ed2b9175ccadefc5b45,1370458359,39.121166,-85.606175,0,47283.0
145969,2019-03-19 21:22:29,3576021480694169,fraud_Schmeler Inc,misc_pos,4.98,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,77aa70abd576888e8f22291ca53e89f2,1332192149,38.776768,-96.26294,0,
439886,2019-07-15 03:46:33,4951647200979051,fraud_Koelpin and Sons,misc_net,2.17,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,6d173535a0eaa32b80c9d133790c5feb,1342323993,37.445654,-89.645962,0,63755.0
96637,2019-02-26 11:07:24,4600155880464,fraud_Kling Inc,gas_transport,63.38,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,feea05976c10f8cadf706c2322f880d7,1330254444,27.584032,-79.28666,0,
934014,2020-01-06 08:12:50,630469040731,"fraud_Goldner, Kovacek and Abbott",grocery_pos,147.84,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,f6969da23a58d9e0978da997b75fa88d,1357459970,45.376119,-121.27395,0,97021.0
783640,2019-11-30 23:27:06,377993105397617,"fraud_Lowe, Dietrich and Erdman",kids_pets,33.57,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,4a4e82e8fd20c05a026a5121b0fe9cc1,1354318026,45.172531,-88.494762,0,54149.0
180168,2019-04-04 10:26:58,6592861994408652,fraud_Kiehn Inc,grocery_pos,83.09,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,f07a65abc867daf9514ca3c672f05166,1333535218,42.891901,-78.36380799999999,0,14040.0
171733,2019-03-31 14:25:33,38057513087029,fraud_Gottlieb-Hansen,personal_care,42.36,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,b2b8e7f00bbc396afb30d03e21f50a31,1333203933,37.953946,-121.625753,0,94561.0
77086,2019-02-15 08:47:51,2305336922781618,"fraud_Eichmann, Bogan and Rodriguez",gas_transport,63.5,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,fc9831a6eff979a950d1fe94aea7f074,1329295671,40.950335,-92.020922,0,52567.0
894825,2019-12-25 12:54:18,3589289942931264,"fraud_Runolfsdottir, Mueller and Hand",entertainment,1.46,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,21a43a5b1b32fc19fba9433dc8049a08,1356440058,42.923995,-97.000383,0,57073.0
479234,2019-07-29 03:55:04,213198837352314,fraud_Lockman Ltd,grocery_pos,89.42,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,67529,38.0649,-99.2374,365,Equality and diversity officer,1991-02-03,d9f4da17af8004fc49ca8ba9fed3ee6b,1343534104,38.247492,-98.331142,0,67512.0
17760,2019-01-11 16:49:26,30175986190993,fraud_Wilkinson LLC,personal_care,14.13,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,dd4cb0fa68a5f5cd9c238bddbf7d8abe,1326300566,47.233775,-95.31824,0,
517974,2019-08-11 21:09:59,3560697798177746,fraud_Romaguera Ltd,health_fitness,117.3,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,21a51f2d12b47602c3147f2f449c9f9c,1344719399,33.869953,-116.467822,0,92234.0
778123,2019-11-29 20:58:13,3587960728692500,"fraud_Douglas, Schneider and Turner",shopping_pos,196.16,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,a7aef30bb1527bdb32f2fa783170b590,1354222693,41.40616,-96.213691,0,68068.0
1262381,2020-06-08 21:22:05,2712209726293386,fraud_Lemke and Sons,travel,4.88,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",1977-02-22,72ab4e8495493ee64524b5ad5077b40a,1370726525,30.54124,-91.503655,0,70755.0
99363,2019-02-28 02:35:16,3560246577314524,fraud_Roberts-Beahan,misc_pos,1.92,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,714d88c1d224b12266c49d62cadaa7bb,1330396516,38.189932,-98.215903,0,67579.0
566797,2019-08-29 12:41:33,3585740823295298,fraud_Ruecker Group,misc_net,9.56,James,Greene,M,082 Hernandez Bypass Apt. 886,Quanah,TX,79252,34.2956,-99.7494,3202,"Librarian, public",1998-03-18,7502c3eb53b07b9526e7dd0ceff30fb0,1346244093,34.191721,-100.352626,0,79223.0
625252,2019-09-22 21:29:21,370877495212014,fraud_Erdman-Durgan,health_fitness,164.17,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,1d61ca5936f87ed2666b6d2a1d805f3b,1348349361,36.730676,-81.30816899999999,0,24375.0
332630,2019-06-07 14:49:26,3559723917628303,fraud_Bernhard-Lesch,food_dining,67.49,Matthew,Huerta,M,622 Williams Trafficway,Ringwood,IL,60072,42.4048,-88.3054,928,Outdoor activities/education manager,1985-05-13,96b1a21394e5d22d449c3bfb98b383d1,1339080566,42.969075,-88.003109,0,53220.0
656193,2019-10-06 16:03:52,3529597810116815,fraud_Rau-Grant,kids_pets,25.77,Pamela,Curtis,F,8969 Fuentes Station Apt. 291,Mill Creek,PA,17060,40.4679,-77.8967,1334,Archaeologist,1986-12-17,86a755adde8d213f9aa9ded9867776e1,1349539432,40.68478,-77.33895,0,17841.0
489359,2019-08-02 05:32:19,4862293128558,fraud_Schumm PLC,shopping_net,3.17,Elizabeth,Payne,F,897 Daugherty Mission,Grassflat,PA,16839,41.0036,-78.1104,489,Pension scheme manager,1956-09-15,26e2392a11eaab654602d3c3d79a9cb7,1343885539,41.311353,-78.30745,0,15821.0
935856,2020-01-07 02:10:40,581686439828,fraud_Koss and Sons,gas_transport,89.76,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,9af5191aba1c057854c00ae5d1cae151,1357524640,42.188642,-79.977074,0,16511.0
541173,2019-08-19 18:48:02,3598215285024754,fraud_Schumm PLC,shopping_net,11.82,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,9407b17dc37a15adbd4747de0af48825,1345402082,39.995418,-72.744407,0,
108851,2019-03-03 16:59:05,38057513087029,fraud_Boyer-Haley,travel,2.41,Marissa,Clark,F,2677 Byrd Village Suite 035,San Jose,CA,95148,37.3304,-121.7913,973849,Geoscientist,1997-01-18,e063f6f237347a746f4e57ae55ad0a9a,1330793945,38.185481,-121.546618,0,95641.0
223983,2019-04-22 23:52:06,4502539526809429801,fraud_Crona and Sons,kids_pets,21.91,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,8b2027047038cf519cf06f92d32c3a1d,1335138726,35.315469,-91.190318,0,72101.0
978748,2020-02-01 20:16:08,30551643947183,fraud_Jacobi and Sons,shopping_pos,77.45,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,0a8d0c74848b445e98c3db4d9077f93d,1359749768,34.938677,-81.90821,0,29306.0
756824,2019-11-19 17:34:15,213126662687660,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,7.62,Christopher,Luna,M,242 Brian Mountain,Laredo,TX,78040,27.5155,-99.4986,248858,Video editor,1971-01-28,b32ff4ce9d452ec99ed0eab3592753d2,1353346455,28.334933000000003,-98.718757,0,78021.0
216549,2019-04-20 16:07:46,4715741951931168360,"fraud_Romaguera, Wehner and Tromp",kids_pets,14.2,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,1941-03-30,f3eec210834ef020bb9406c352535245,1334938066,37.354907,-96.818276,0,67019.0
959686,2020-01-20 22:07:38,4640395708703,"fraud_Mueller, Gerhold and Mueller",health_fitness,223.25,Melissa,Krause,F,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,41db3aaf039db77368fef99289fb84d2,1358719658,31.091456,-92.086958,0,71351.0
645467,2019-10-01 16:02:28,4586260469584,fraud_Goyette-Gerhold,kids_pets,46.85,Melody,Thompson,F,0362 Anderson Wall,Mound City,MO,64470,40.1362,-95.2138,1631,Architect,1953-01-20,c6edd34164bf68a395c6f1b836260252,1349107348,40.77162,-94.801575,0,50848.0
162420,2019-03-27 06:42:56,377264520876399,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,5.67,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,57f616977ab19688378d68d9f060ee3b,1332830576,34.285883,-81.126204,0,29180.0
1125914,2020-04-13 19:08:17,370877495212014,"fraud_Ruecker, Beer and Collier",shopping_net,524.36,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,4ff8d8d8b218075b26eb5e155b25db5f,1365880097,36.912505,-81.953521,0,24280.0
576431,2019-09-01 16:06:52,502038091380,fraud_O'Connell-Ullrich,home,80.03,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,bdb637d710c180ef9af3c04074c1ff8d,1346515612,36.195497,-93.11155,0,72601.0
1218913,2020-05-24 22:36:09,4629451965224809,"fraud_Weimann, Kuhic and Beahan",shopping_pos,1.49,Karen,Warren,F,4900 Curtis Gardens Suite 952,Hahira,GA,31632,30.9416,-83.3574,10295,"Teacher, special educational needs",1997-12-26,5b1eb789ba332b5de2db4c821495378e,1369434969,31.211674,-84.330472,0,39870.0
443880,2019-07-16 11:36:11,5130484058948421,fraud_Lynch Ltd,shopping_pos,138.58,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,1978-12-25,e0a99ea39a3739abe91be68d46e13f11,1342438571,41.088737,-83.753456,0,45858.0
156656,2019-03-24 18:34:57,581686439828,fraud_Dooley Inc,shopping_pos,8.69,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,1973-07-28,8384d3cdc3b14a332d4221760abccbb0,1332614097,41.119931,-79.69718,0,16049.0
1253207,2020-06-05 23:51:49,3598304579370089,fraud_Abbott-Rogahn,entertainment,9.31,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,f64c0bfe7cd7fae8f2020295cdb9b35f,1370476309,37.861652,-96.98496,0,67123.0
291357,2019-05-23 15:32:42,4707867759656333,"fraud_Haley, Batz and Auer",health_fitness,32.28,Susan,Shah,F,9016 Jordan Bypass Apt. 516,Cranks,KY,40820,36.7558,-83.1838,581,"Psychologist, counselling",1967-02-04,7040ce75a7fcaa1682fd97c8b9f195fb,1337787162,36.808048,-83.891242,0,40921.0
505599,2019-08-07 15:33:54,6511349151405438,fraud_Lind-Buckridge,entertainment,47.21,Robert,Nguyen,M,74835 Garner Point,Ruth,NV,89319,39.3426,-114.8859,450,Interpreter,1946-08-24,13a3c9089d4532f304e4d6c013112f94,1344353634,39.218484,-114.412379,0,
977067,2020-02-01 00:16:13,630471368021,fraud_Botsford Ltd,shopping_pos,121.97,George,Floyd,M,22502 Baker Mount Suite 241,Hazel,KY,42049,36.5422,-88.3319,1480,"Designer, interior/spatial",1974-09-14,51371a727e3af292293c080c714adf8d,1359677773,36.52057,-89.006388,0,42041.0
1269114,2020-06-11 07:25:34,213174467670432,fraud_Gleason-Macejkovic,shopping_net,2.02,James,Bishop,M,7055 Fernandez Estates Apt. 676,Cecilton,MD,21913,39.4015,-75.8654,663,Podiatrist,1969-01-14,c9c700a9efb1e24eae7b24fc89cac351,1370935534,40.204706,-75.265549,0,19454.0
